ax,ay,az,gx,gy,gz,flex
-26841,29634,11404,-34,420,572,271
-31371,28811,20299,11,487,572,272
32282,-30194,-32479,-89,414,572,275
-32146,-29979,-28243,-282,414,572,276
30693,-28537,-21771,-382,431,572,278
21475,-23565,-19378,-558,453,572,280
11071,-25497,-22202,-572,452,572,276
1853,-27890,-25036,-572,408,572,283
-5540,-29645,-29253,-572,377,572,285
-11757,30468,29468,-572,337,572,286
-11757,30468,29468,-572,337,572,286
-14278,24917,23947,-572,321,425,285
-15543,20681,19377,-572,311,252,285
-14258,18033,15768,-572,347,107,287
-11865,15925,12297,-572,404,-8,288
-9659,14160,9021,-515,445,-110,288
-6315,14013,7040,-409,458,-223,289
-1519,13630,5893,-329,458,-301,289
2157,13454,4883,-247,468,-333,290
3795,13287,4579,-177,462,-349,291
5658,12650,3912,-100,441,-362,291
7580,13238,3834,-42,472,-354,292
9168,12365,686,25,503,-359,292
13317,10983,-1539,147,511,-393,292
17945,12071,637,297,523,-382,292
21632,12954,2647,384,457,-419,292
27565,14434,4452,462,376,-500,292
-31136,15219,6736,521,274,-572,283
-20388,14837,10326,572,177,-572,277
-14475,10443,10610,572,185,-424,285
-15710,9384,12630,572,179,-279,285
-13592,8737,18131,572,81,-194,287
-6993,5952,24976,572,41,-42,288
-5865,4844,-32420,572,25,192,286
-7620,6030,-23330,572,13,444,282
-9376,6825,-18388,572,22,572,272
-15093,6354,-4315,572,40,572,271
-25115,12709,2637,475,48,572,268
30703,5923,12238,285,54,572,272
11757,15062,14817,-45,214,572,269
-2559,14758,6187,-350,187,572,274
-431,18818,931,-502,213,572,267
-2167,22358,-7679,-572,275,572,275
-1774,21328,-18221,-572,270,504,273
539,19828,-25546,-572,285,387,281
-166,18445,32733,-572,354,322,282
-1755,17170,24957,-572,406,239,282
-2686,15474,17357,-572,406,125,283
-1412,13954,13032,-559,412,49,284
-431,13473,9267,-485,445,-3,284
549,13424,5599,-404,465,-73,284
2235,12336,3422,-325,463,-120,285
3746,11983,3000,-244,474,-140,285
4304,10983,2098,-169,485,-160,286
5266,10551,1941,-89,499,-172,286
6835,9384,274,-15,546,-176,286
7492,8168,-970,107,572,-195,287
9110,8413,441,232,572,-247,287
13346,8227,2755,345,533,-339,287
18779,10394,7168,416,481,-446,280
25604,9874,9394,433,423,-514,279
-32499,9374,11355,492,350,-555,285
-25821,6884,12414,525,304,-505,276
-23575,3628,12905,570,291,-390,281
-25085,2902,14601,572,243,-311,289
-23791,1157,17739,572,129,-310,289
-18211,1274,22937,572,43,-283,279
-16662,-107,24339,572,11,-170,287
-17289,137,26634,572,-18,-28,291
-18133,3549,30262,572,-34,131,291
-19584,6383,-31479,572,-29,344,292
-24713,11571,-28802,572,25,572,293
-31450,15709,-27802,572,55,572,293
23025,14297,-18515,572,75,572,295
5118,19210,-22487,379,142,572,284
-1451,14680,-31361,229,-86,572,292
4883,12316,31282,217,-151,523,292
4844,13013,30429,195,39,572,295
-4736,13797,25329,87,167,572,290
-9061,11345,19495,34,94,403,291
