ax,ay,az,gx,gy,gz,flex
-31832,19564,-4442,447,98,567,268
31468,23958,-8580,379,253,572,269
22299,19074,-20122,433,125,572,269
9561,19005,-22858,544,217,572,272
-4746,-30948,-10355,572,533,183,277
-22221,-970,-2147,466,300,-114,279
-15386,-5041,205,440,-111,-280,283
8394,-21163,8600,521,-134,-437,292
-14122,-31420,29095,235,572,-572,293
13111,-5718,22838,53,510,-334,288
13111,-5718,22838,53,510,-334,288
12503,27193,-11944,-31,-518,389,285
-17680,18867,-3844,112,-141,454,285
-26575,13179,4677,119,167,236,287
-24241,8502,8874,94,119,68,288
-15984,5844,6560,121,75,-84,289
-6678,6678,862,228,37,-181,290
1833,13621,3030,329,61,-196,293
3157,18024,5638,326,83,-137,295
1421,21956,4491,305,-4,-92,297
2745,23358,2961,330,-141,-68,299
2981,25388,5246,374,-240,-67,302
-1117,31144,7590,366,-378,-115,306
-1696,-31440,8531,343,-558,-227,310
137,-29508,4962,285,-572,-376,313
4599,-25517,5148,213,-572,-487,321
9914,-19496,11551,195,-572,-572,339
10630,-17201,16239,182,-572,-572,361
7266,-15710,9541,84,-572,-572,387
13444,-16083,4304,-51,-572,-572,411
20132,-20712,4334,-75,-572,-572,431
25035,-26595,7335,-22,-572,-572,456
25614,-32293,8688,55,-442,-572,466
22976,29399,8864,78,-207,-432,468
19151,25761,7962,63,-51,-306,486
16513,22799,6658,41,32,-225,489
15288,20299,5864,34,65,-174,491
14631,18524,5844,40,60,-135,491
15219,17386,6736,58,45,-87,490
12944,17533,6599,46,-10,-22,494
11924,18328,5952,0,-116,31,496
13915,18612,5530,-28,-180,77,496
14552,19377,5128,-25,-166,143,496
13238,21083,5079,-11,-131,223,498
12120,22907,5746,8,-114,294,498
11483,24613,7070,38,-104,343,500
10394,26281,7717,59,-88,386,504
10080,27497,8001,70,-55,431,508
9443,28291,8276,82,-2,467,509
8541,28742,8511,92,72,486,509
7403,28830,8276,93,142,486,503
6736,28340,8256,98,199,476,505
5824,27663,8051,106,242,469,511
4520,26879,7501,101,252,456,498
3481,25643,7266,83,230,427,509
3245,23770,7344,71,202,389,504
3226,22338,7462,68,182,353,505
2765,20956,7119,64,158,320,511
2461,19563,6766,56,123,278,511
2392,18367,6687,44,90,231,508
2333,17553,6658,29,66,186,508
2245,16749,6540,19,47,139,505
2294,15650,6403,19,36,93,505
2137,14935,6374,28,28,50,504
2049,14660,6383,38,19,4,502
2294,14827,7050,45,13,-48,505
2873,15052,7933,57,24,-96,505
2471,15817,8158,56,37,-144,505
1588,16759,8100,40,15,-201,503
1461,17759,8963,33,-35,-262,499
2078,19691,9502,10,-102,-325,502
2716,22054,9757,-40,-193,-371,502
4530,24153,10110,-121,-249,-383,501
6021,25555,9620,-193,-314,-415,502
8913,26683,8806,-244,-327,-442,507
11208,26604,7580,-244,-328,-429,513
13297,26035,7227,-232,-327,-378,518
14464,24427,5687,-210,-280,-315,522
14650,22956,4579,-168,-251,-265,525
13934,21623,4530,-135,-233,-216,528
