ax,ay,az,gx,gy,gz,flex
-3540,-3451,-147,-227,-100,103,462
-4040,-2412,-1823,-205,-194,37,463
-3334,-1510,-2579,-205,-254,-28,465
-2108,-1676,-3363,-219,-250,-110,465
-1137,-647,-3824,-193,-208,-230,467
274,-941,-3746,-149,-135,-388,468
3971,-588,-2412,-41,-53,-572,469
8717,4942,-382,89,38,-572,470
18259,12356,2039,179,18,-572,467
24172,16425,6472,184,-64,-572,446
24172,16425,6472,184,-64,-572,446
28252,22348,7864,136,-121,-572,445
-31146,24702,8511,87,-94,-572,450
-27831,24761,10875,51,8,-572,454
-28312,26565,11493,22,128,-572,439
-32656,28820,10610,17,222,-572,452
28055,30654,9845,27,239,-572,453
25231,30566,11895,94,216,-572,443
21299,-32254,11081,114,153,-572,460
19230,-32568,8913,87,61,-572,458
22427,30723,6717,80,46,-572,471
21426,26859,4971,72,142,-475,465
18406,24908,4736,74,235,-298,456
14483,24251,4677,48,276,-121,455
10688,23378,4854,10,267,13,455
7776,22682,5952,-9,210,86,452
5315,21927,5687,-29,117,114,457
4304,21103,4971,-43,1,109,470
3294,20083,4226,-50,-92,101,468
3255,19063,3932,-40,-166,100,467
4177,19396,4030,-21,-187,91,473
4452,19946,3500,-21,-167,77,472
3932,20083,2892,-35,-136,72,466
3618,20269,2647,-38,-113,69,472
3598,20544,2324,-32,-96,64,473
3736,20681,1873,-26,-77,60,475
3785,20622,1931,-13,-51,60,470
3569,20387,2118,2,-23,60,471
2951,20240,2363,7,1,56,466
3314,20318,2549,3,24,41,470
3687,20181,2873,3,53,30,471
3373,20103,2981,6,76,31,472
3187,20289,3147,5,80,34,472
3157,20289,3236,4,79,31,472
3275,20142,3392,7,81,30,473
3324,20004,3471,10,89,28,473
3520,20152,3873,7,107,22,468
3461,19985,3961,5,131,17,468
3687,20103,4275,4,151,15,474
3657,20122,4334,0,161,14,467
3451,20191,4501,-10,171,17,470
3245,20191,4726,-17,176,19,465
2490,20210,4805,-26,180,20,462
1980,19995,4795,-31,166,16,464
1833,19808,4903,-28,142,11,464
1902,19828,4952,-21,112,7,465
2020,19906,4903,-17,82,4,470
2157,19975,4756,-17,53,3,471
2431,20004,4579,-19,32,2,475
2961,19779,4206,-19,18,1,475
3324,19808,4108,-15,14,-1,477
3540,19995,4118,-12,12,-2,477
3667,20063,4187,-12,9,-1,477
3677,19946,4412,-15,10,1,478
3520,19749,4648,-16,10,1,478
3422,19642,4805,-16,2,0,477
3363,19671,5020,-16,-7,-1,477
3432,19808,5158,-16,-16,-2,477
3530,19730,5099,-15,-24,-3,478
3647,19700,5069,-13,-32,-5,477
3893,19749,5050,-10,-39,-6,477
4187,19897,5040,-8,-38,-6,476
4334,19887,4971,-10,-30,-4,478
4510,19877,4883,-13,-18,-3,477
4461,19877,4677,-12,-5,-4,476
4344,19877,4618,-11,3,-3,477
4265,20004,4658,-13,7,0,478
4236,19995,4667,-16,10,1,477
4030,19926,4667,-17,14,1,477
3863,19857,4628,-15,13,0,477
