ax,ay,az,gx,gy,gz,flex
9296,-3187,3098,3,19,-33,314
3736,-941,2186,19,39,-48,315
-1637,58,1922,14,97,-73,314
-7560,715,2324,28,200,-121,314
-12336,4726,3196,53,239,-221,314
-12130,8011,4148,60,185,-341,314
-6599,13218,6246,88,84,-439,314
1265,19975,7992,90,63,-507,314
3873,24349,8305,80,89,-540,314
8119,25270,6687,83,49,-572,314
8119,25270,6687,83,49,-572,314
21475,28389,11081,145,141,-572,314
20975,-30655,13934,155,275,-572,314
12552,-26409,13758,154,146,-558,314
18053,-27821,14297,166,66,-572,314
27497,-28468,21407,183,295,-572,314
12650,-24977,21279,91,203,-554,314
15356,-25968,14023,32,-258,-572,314
-29155,-29890,12993,35,-85,-572,314
31439,32615,9012,10,196,-473,315
22701,27506,4628,34,35,-342,315
27457,23829,6344,79,-113,-231,315
24957,23476,9570,81,5,-151,315
16533,22799,10492,29,24,-93,314
11963,21446,9816,-20,-66,-62,315
10826,19916,7639,-27,-117,-53,315
9982,20112,5923,-18,-113,-37,315
8345,20240,5040,-10,-97,-10,315
6903,19838,5236,-5,-62,15,315
4608,20063,5815,-5,-5,32,316
1755,19534,6187,-9,13,40,316
362,19171,6687,-5,-8,32,316
186,19210,6727,-16,-17,18,316
578,18779,6148,-12,-25,12,316
1206,19612,6187,-1,-26,17,316
1078,19838,6001,-8,-26,19,316
1157,19740,6158,-8,-20,14,316
1421,19563,6334,-12,-8,9,316
1225,19504,6138,-9,-12,7,316
2196,19975,6325,-6,-22,7,316
2549,20250,6442,-14,-9,12,316
2284,20201,6325,-18,3,12,317
2137,19985,5981,-13,14,10,317
1470,19563,5638,8,4,8,317
1892,19583,5923,27,-10,-3,317
2510,20073,6403,27,0,-1,317
1941,20191,6432,11,18,8,317
1039,19975,6040,-2,16,9,317
1421,20161,5805,-7,2,7,317
1735,19936,5746,-18,-3,13,317
1598,19848,5726,-16,2,12,317
1676,20093,5824,-20,17,7,317
1480,20171,5844,-29,22,11,317
1010,19495,5491,-28,3,15,317
1392,19661,5530,-8,-15,6,316
2363,20250,6040,-7,-1,5,317
2608,20259,6266,-27,22,14,317
1931,19347,5844,-32,34,14,317
1774,19338,5981,-14,32,3,317
2098,19818,6403,-10,30,0,317
1882,19514,6462,-13,28,2,318
2157,19897,6217,-1,28,-3,318
2735,20220,6364,-5,56,-6,318
2333,20181,6207,-10,79,-3,318
1637,19573,6001,-7,81,-4,318
1470,19436,5726,3,75,-7,318
1294,19926,5913,17,64,-3,318
1166,20740,6452,-5,46,8,318
343,19975,6119,-22,2,11,319
1078,19465,5785,-15,-28,4,319
1833,19710,5668,-6,-16,-2,319
2167,20004,5893,-4,3,-3,319
1735,20201,6030,-12,12,5,319
1166,19906,6060,-18,-1,5,319
1578,19642,5775,-10,-14,2,319
1931,19828,6030,-4,-9,0,319
2098,20122,6266,-12,1,3,319
1529,19857,6207,-24,-4,8,319
1510,19504,5717,-12,-17,2,319
2127,19828,6001,-6,-15,1,319
