ax,ay,az,gx,gy,gz,flex
-23966,9747,30263,-572,476,572,245
18123,16043,-29605,-572,-72,572,246
24801,-4844,-28899,-572,-383,572,253
25919,3618,-29330,-572,34,572,256
11033,10826,27292,-572,228,572,257
10592,-3481,24448,-572,-126,409,255
-32282,5216,29694,-572,-483,142,257
-16759,7962,-31458,-572,-291,54,259
-21711,-588,-30370,-572,-177,-47,254
-19171,12807,-26545,-550,-282,-161,261
-19171,12807,-26545,-550,-282,-161,261
-16445,19495,-26604,-572,-248,-234,262
-15072,17553,-28144,-572,-119,-296,265
-17622,16533,-27634,-572,-29,-463,268
-13248,18063,-24692,-430,87,-572,273
-13464,21799,-20142,-223,259,-572,285
-12728,20230,-21240,80,410,-572,324
-8256,22142,-18602,572,372,-572,386
-6403,25329,-11296,572,572,-572,465
-9316,-28763,-4334,572,513,-572,488
-5913,-15701,2755,572,437,-572,490
-1039,-13955,9973,572,126,-572,509
14523,-5188,14199,572,395,-572,537
8511,-7503,27781,572,572,-572,532
-8708,-17348,-32705,572,572,-496,528
-25849,-28645,29526,572,222,-500,536
21191,22397,-31567,572,-413,-568,530
31350,22995,-14396,572,174,-270,551
12287,17896,6785,466,212,-73,545
13983,8060,6158,254,24,-152,554
26075,4608,4667,211,-156,-118,553
26369,7639,2019,31,-25,5,554
17396,5001,-8424,-149,-51,77,552
17063,3775,-19398,-252,-119,113,552
14189,3863,-29449,-319,-92,164,549
10012,4206,29144,-359,-89,198,546
6648,2412,23182,-385,-123,201,544
6678,1539,19347,-386,-155,208,541
5952,961,15601,-369,-164,220,535
6030,-303,13836,-340,-146,232,531
4824,-1823,12787,-308,-104,240,520
2863,-2324,12091,-274,-127,235,515
4579,-460,10218,-296,-156,243,496
5275,-1441,10080,-347,-86,262,492
1510,-3667,7697,-337,-63,252,478
-529,-4922,4805,-255,-159,206,489
-882,-5275,3873,-171,-247,156,483
-78,-4020,3638,-109,-293,109,491
539,-4540,1490,-46,-293,44,497
637,-6334,706,56,-282,7,485
1392,-3628,774,118,-235,-13,484
1873,-1176,-833,97,-161,-43,479
2461,-4040,-1618,125,-141,-90,493
1774,-6874,-706,214,-128,-132,483
6432,-5236,1902,279,-93,-228,462
4216,-3402,2902,308,-51,-324,469
3353,-4667,6717,349,-107,-425,470
6246,990,10777,403,-153,-572,459
7276,8864,11228,354,-154,-572,463
16553,6472,18945,372,-126,-572,457
18877,9708,28585,434,94,-572,474
22348,23309,31811,428,276,-572,484
12228,29281,28124,275,192,-572,488
10316,26428,23682,146,-69,-572,490
12306,30919,19759,182,-221,-572,489
12856,-27194,16827,258,-216,-572,489
12865,-19878,15533,298,-224,-572,489
14964,-13465,15395,283,-255,-572,490
25270,-15034,14719,190,-283,-572,488
29870,-26105,9816,54,-157,-572,478
25594,28046,7178,19,-155,-321,485
17955,24525,8247,44,-211,-76,491
15052,23701,9237,46,-180,34,492
11041,20916,8639,-11,-101,70,492
9041,16200,7501,-54,-53,63,492
7246,13709,5697,-75,0,38,491
6364,12405,4471,-50,-2,-3,490
9247,13885,4922,8,-24,-48,490
9688,16239,4991,40,35,-68,490
10080,18798,5109,72,58,-70,490
