ax,ay,az,gx,gy,gz,flex
19200,27212,-29076,-325,-503,289,535
21868,-32058,-27360,-368,-572,433,515
27742,-24595,-27635,-332,-572,564,481
31458,-17544,-31646,-313,-572,572,448
32733,-20231,26692,-232,-572,572,417
26928,-27429,18828,-74,-572,572,417
19700,-31734,13768,19,-572,572,384
6364,32429,9502,-21,-362,572,363
-7845,29821,2863,-114,-180,572,351
-20720,23368,-2804,-148,-123,572,338
30087,14356,-6815,-174,-55,572,338
21859,8541,-14258,-150,3,427,341
24075,2010,-18161,-34,-15,89,330
30626,480,-13415,144,51,-256,329
-25839,4197,-6001,215,76,-572,336
-15699,8649,-1431,197,93,-572,340
-8894,14179,804,193,143,-572,340
4295,22132,6403,211,62,-572,342
-26556,22289,21436,115,113,-572,336
2461,29085,30095,-56,250,-572,347
25692,27820,24045,22,16,-572,329
-22742,25418,12865,47,-210,-229,343
19808,16356,11267,99,-21,360,356
-14887,17327,9708,50,-98,572,357
-28743,14689,6844,48,-241,572,358
21927,15650,5177,31,-128,572,358
5628,16307,2363,-45,-33,572,358
-8619,16945,-3265,-125,7,572,357
-21613,15219,-11561,-189,-32,572,353
-25114,8551,-15631,-113,-89,309,351
-24221,5383,-15994,61,-41,9,352
-20661,2147,-13542,222,-20,-277,354
-15013,4373,-6442,359,-16,-504,356
-7188,9217,3265,335,-26,-572,357
14297,9718,21211,242,171,-572,347
29056,13964,27722,82,319,-572,358
-14553,16337,28958,-48,-262,-572,359
17710,18180,22976,-212,-572,-529,340
20671,8011,14179,-320,-320,-84,346
-3423,10129,10375,-304,-147,256,355
-18025,12993,5628,-349,-279,415,356
-23703,15170,402,-344,-405,536,356
-29331,18857,-4069,-322,-341,572,355
26437,22799,-9080,-296,-226,572,355
18475,23152,-12532,-254,-109,572,354
11718,21044,-13101,-216,-7,572,352
7158,18230,-11522,-205,97,572,350
-186,16278,-11571,-251,197,572,347
-8580,16886,-14807,-403,169,572,345
-16121,12120,-21593,-550,-17,572,343
-19524,4530,-26192,-475,-206,572,342
-24368,774,-28222,-302,-271,572,340
-25045,-3432,-24005,-183,-329,572,340
-28820,-5599,-18269,-145,-180,572,339
26321,-1618,-21348,-235,-68,561,340
24242,-4265,-30409,-403,-353,65,343
-29742,-4167,28998,-423,-572,-362,348
-16582,-382,25997,-477,-572,-516,351
-13424,-2559,26262,-452,-572,-432,354
-19867,353,26752,-361,-379,-371,358
-22937,6835,29792,-284,-175,-434,364
-20044,5638,-30693,-100,57,-572,371
-17278,7874,-21260,207,273,-572,384
-12248,11189,-10404,418,365,-572,410
-4030,19298,2579,482,445,-572,447
6638,15062,10541,483,572,-572,479
-5109,19661,12797,572,572,-572,471
-5805,-27007,18710,572,12,-572,474
-21231,-14681,-22673,572,-181,-572,538
-5953,-26262,-23340,408,572,-572,551
18200,21672,27143,-149,572,-538,548
-28410,12316,-1794,-572,-572,-412,555
-22722,-12924,-4726,-8,-239,-37,556
19181,-353,10002,456,-175,-21,556
22652,2686,17268,250,-289,-152,555
30056,1265,13768,-72,-251,-133,556
-30538,1225,3402,-260,11,-42,555
30174,-2588,-1019,-169,173,61,554
23250,-2559,2206,-8,123,94,554
19946,-1166,5442,38,11,57,554
19955,-1774,5020,-15,-57,24,554
19936,-2186,3392,-64,-42,31,554
20524,-2029,2667,-120,1,58,553
19769,-3294,1765,-139,73,88,553
19926,-3912,1892,-88,48,97,554
18808,-4255,2157,-45,116,115,555
