ax,ay,az,gx,gy,gz,flex
-5432,8708,1431,278,215,-169,462
-7590,11689,3216,331,156,-270,485
-9345,16729,3932,343,81,-402,503
-8580,21750,4324,327,-29,-516,517
-5167,26506,4471,332,-57,-572,526
-4981,-29577,4559,330,-53,-572,538
-2510,-21702,5658,305,-59,-572,549
3814,-17309,5393,236,41,-572,556
11414,-10641,7962,303,250,-572,560
7786,-2746,6560,341,320,-572,563
7786,-2746,6560,341,320,-572,563
7452,-1521,4108,311,168,-572,564
10718,-8365,1696,215,-66,-572,564
14297,-19113,1019,189,-264,-507,564
14150,-25674,2010,243,-349,-362,561
12316,-30440,2637,315,-421,-285,561
13120,32233,2755,296,-460,-246,560
14542,28408,1843,202,-435,-205,558
15072,25731,627,87,-369,-139,557
15611,23907,-313,-3,-272,-79,561
14846,23417,-657,-56,-130,-30,559
11748,22868,-1117,-80,30,13,560
7178,22799,-980,-85,100,52,559
2069,21387,-1000,-83,87,93,558
-862,20220,-1323,-73,-12,106,556
-1431,18779,-2088,-62,-126,108,554
755,18896,-1755,-40,-182,126,558
578,18220,-951,-12,-135,152,559
-225,18779,509,28,-69,160,560
-1333,19700,1549,26,4,152,559
-3157,20201,3020,11,45,149,558
-5011,20299,3559,-12,36,151,557
-5216,21054,3471,-45,-11,147,557
-4618,20318,2539,-64,-54,140,554
-3020,19240,2029,-48,-58,130,558
-2735,19308,2834,-4,-19,119,552
-3795,20838,3069,32,0,103,559
-3834,20348,2843,-7,2,105,559
-3706,19367,2814,-21,-11,102,558
-3304,19220,2275,-18,-16,89,558
-3559,19396,1961,0,-12,70,558
-2902,19524,1745,12,-1,48,558
-2059,19436,1912,15,20,35,559
-1706,19573,2461,12,45,31,559
-1441,20407,2990,-2,70,23,559
-1578,20534,2971,-26,83,13,558
-1549,19995,2304,-41,75,6,558
-1088,19161,1892,-38,57,2,557
-1196,18651,1686,-17,30,-5,555
-470,19063,1882,0,-1,-11,556
284,20407,2127,2,-13,-9,555
-911,20328,2226,-4,-31,0,554
-1804,19828,1725,-12,-72,1,555
-451,18769,1716,-7,-101,-10,555
1412,19063,2186,5,-64,-32,554
1873,19867,2667,8,-8,-46,555
2206,20152,2667,-12,31,-43,555
1774,20053,2127,-37,48,-29,555
980,19730,1353,-46,38,-13,555
49,19377,1176,-26,10,-9,557
392,19583,1519,4,-21,-14,558
1117,19916,1902,11,-27,-16,558
1519,20034,2245,-1,-14,-10,558
1176,19818,2245,-13,4,-8,557
872,19593,2157,-16,6,-11,557
1108,19632,1941,-14,0,-13,557
1412,19789,1892,-14,-5,-8,557
1470,19779,1873,-13,-7,-2,557
1284,19838,1912,-10,-9,4,557
1206,19936,1922,-9,-9,5,557
1196,19857,1873,-7,-6,6,557
1019,19495,1706,-4,-5,12,557
745,19318,1902,-1,-8,15,556
755,19357,2226,-1,-4,13,556
313,19377,2255,-5,-6,13,556
-78,19377,1980,-10,-17,14,556
-39,19524,2186,-9,-15,7,556
402,19848,2157,-7,1,-9,556
666,19857,2020,-9,17,-20,556
843,19789,1990,-11,15,-18,555
