ax,ay,az,gx,gy,gz,flex
-9268,-19908,27634,163,496,572,397
-17407,-11327,-24693,-38,362,572,395
-29126,-5188,-20398,-284,322,572,386
22495,-7493,-25713,-512,425,572,382
8639,-11700,29860,-572,530,572,389
2235,-18260,22338,-572,560,572,399
3157,-20829,18573,-572,572,572,404
421,-19839,14925,-572,572,563,407
-6021,-21045,9933,-572,572,350,408
-5991,-24320,4569,-572,467,186,416
-5991,-24320,4569,-572,467,186,416
-6079,-27625,-1186,-572,420,91,416
-7727,-30636,-6374,-572,474,10,418
-8541,27850,-8855,-572,483,-86,418
-4069,23780,-6550,-545,483,-170,419
617,20936,-6560,-420,572,-245,417
3902,19759,-8855,-249,572,-320,415
10836,23819,-11140,-45,572,-418,412
18288,26761,-13307,219,572,-572,413
-29488,-32097,-5883,473,357,-572,413
-4649,22789,-6021,572,506,-572,410
4961,9463,1676,572,412,-572,410
26202,3569,12983,572,129,-572,411
-31420,-17602,10169,572,111,-341,406
30752,-25692,19622,572,58,161,415
20034,-17259,-21408,572,21,572,419
4363,-17357,823,572,-9,572,419
-21575,-12306,4226,511,13,572,419
29105,-2873,8531,274,75,572,423
17072,11934,9992,-57,165,572,415
7492,15925,-3443,-403,209,572,405
2275,15562,-16534,-497,222,572,412
264,19112,-25703,-552,237,555,413
1873,20573,-31744,-567,233,413,424
4099,26349,30399,-570,342,310,425
-862,28203,23554,-572,448,218,428
-5422,26300,16102,-572,418,87,428
-5442,24966,10845,-538,364,-25,429
-3746,23299,5962,-514,373,-85,429
-3412,18847,1637,-475,415,-122,429
-1049,15915,-98,-394,481,-162,430
-764,15307,-2265,-312,572,-225,429
137,16866,-4432,-205,572,-331,429
4687,19946,-5697,-105,572,-432,428
9806,19936,-5854,87,572,-558,428
14454,20573,-3294,306,572,-572,429
22505,27153,5717,431,572,-572,430
-29126,30085,12973,509,549,-572,430
-17103,24476,18612,534,415,-572,426
-6149,16749,22613,522,261,-572,418
3677,7276,24662,496,354,-572,407
-5473,-10992,29870,572,466,-547,401
-11621,-3687,-22320,487,413,-519,402
-20172,-6687,-28292,141,149,-522,405
-21084,-8551,26457,23,17,-469,409
-25066,-7560,22074,62,23,-338,413
32625,-3765,20024,112,89,-183,416
22319,2255,16219,139,109,-116,418
20103,6325,13169,201,165,-101,421
17406,3755,8178,258,317,-43,421
11581,19289,13464,390,238,-3,428
6580,17435,9041,395,240,-47,395
2520,15788,6638,359,205,-124,426
1794,15778,5089,420,78,-237,413
4393,20250,6717,429,3,-293,436
5256,20475,6962,304,10,-260,477
7001,18592,6962,199,61,-221,467
6815,20053,6040,185,77,-189,497
6089,20112,6609,112,131,-138,476
4697,20103,6060,59,124,-104,469
4501,20269,6001,38,74,-104,481
5266,20318,6109,25,30,-119,481
6697,20142,7756,-5,35,-109,492
7874,18220,9708,18,94,-88,496
5609,19495,11944,132,-17,-118,505
9365,24810,12512,75,-118,-100,506
11493,23093,11051,-83,-21,9,504
7835,20799,6805,-144,143,93,502
3265,19632,3991,-117,175,80,512
2147,17916,4481,-62,110,34,511
