ax,ay,az,gx,gy,gz,flex
-225,-29155,21936,-572,137,430,305
-990,32459,17435,-572,127,338,296
980,29605,12738,-572,117,236,291
3167,26732,9149,-572,51,130,288
7952,21191,4893,-572,0,33,287
14915,17906,2922,-530,89,-53,286
20328,15680,2628,-572,291,-90,285
23329,8609,-1686,-572,433,-147,282
23446,1725,-7188,-478,506,-213,278
23996,-2314,-9119,-368,521,-257,275
23996,-2314,-9119,-368,521,-257,275
21015,-7472,-9610,-285,497,-307,272
18210,-12248,-10061,-169,491,-373,271
13944,-15042,-8178,-67,469,-400,270
11963,-19014,-4952,-10,395,-397,269
9129,-23613,-3696,19,313,-377,270
9659,-26506,1215,26,265,-322,271
6678,-30380,2745,2,215,-229,272
6884,32685,6442,-20,116,-92,274
4981,31832,8600,-59,108,59,275
607,30891,6109,-87,-30,159,276
4805,30312,4599,-97,-224,264,277
7894,29988,4971,-89,-268,417,277
9090,29851,4716,-103,-376,515,278
16915,27576,3255,-83,-548,572,278
23270,26723,5550,-30,-552,572,279
23986,29106,7021,-41,-572,572,279
27948,27331,-941,19,-572,572,280
-28792,29900,-3451,130,-572,572,281
-32675,-31488,-1265,46,-363,572,281
24878,-32105,-3206,108,-216,572,281
14709,-22093,1951,284,-28,358,281
3589,-7962,9482,191,128,135,279
-9178,4746,13160,305,264,-121,279
-21240,-29086,28203,519,510,-410,283
-29585,-8052,-23791,412,572,-572,286
31430,-7797,-29616,450,469,-572,286
-4834,-18711,26751,423,87,-572,286
-4520,26486,24113,155,272,-331,285
-12758,7021,19436,76,-90,-169,284
-6687,2029,24996,39,5,-51,284
-14856,-2549,20191,-1,-21,-44,284
-3863,-3304,18936,-3,-124,-24,287
-9306,-6432,21672,-10,7,43,285
-12326,-6138,21642,-30,-34,21,285
-8139,-4707,17347,-38,-107,2,286
-5295,-6276,15954,-5,-111,30,286
-7776,-6423,16592,-21,-16,39,286
-8364,-6040,15680,-18,-59,-6,286
-2118,-5717,17337,-2,-51,-8,287
-3451,-5226,18024,-15,11,7,287
-4716,-4579,17033,-26,-13,0,287
-2500,-4304,17484,-4,-65,6,288
-2902,-3785,18239,-18,-47,36,289
-3706,-2775,17504,-54,-62,56,293
-2971,-2000,17014,-80,-96,89,301
-2696,-4354,18288,-53,-168,132,312
-5030,-1049,22044,-38,-314,160,333
-3147,274,19191,-25,-369,203,365
-1402,-205,17935,-85,-335,208,401
-1353,-1686,14787,-95,-257,203,435
-1019,-1343,13434,-74,-196,189,456
-1902,-823,13915,-84,-147,164,468
9,-755,13630,-110,-124,135,489
774,-186,12934,-85,-59,132,506
-235,-657,13503,-21,-29,111,516
-1284,1225,12954,49,-64,76,523
98,3118,13071,78,-142,30,527
911,3696,12002,89,-199,-2,529
911,1470,10865,120,-265,-17,530
2902,2069,10865,161,-291,-50,531
4403,2549,10453,185,-241,-95,531
2245,-2324,11826,258,-180,-126,532
-725,-2785,12081,369,-202,-190,532
1049,1186,14307,494,-276,-315,532
3422,215,18082,572,-251,-384,533
5932,4059,22584,572,-190,-406,533
5893,11904,24917,572,-189,-429,533
6746,16317,24319,534,-258,-508,534
11895,22103,23701,473,-301,-572,534
