ax,ay,az,gx,gy,gz,flex
-1186,4648,-666,294,265,-42,434
-2961,7364,-755,378,215,-95,452
-7246,9796,-2539,457,76,-241,466
-4491,12493,-1294,572,-97,-369,478
3098,22436,2196,572,-106,-486,489
6354,26810,5530,572,0,-572,498
3696,-30832,6589,572,84,-572,505
313,-19505,4687,572,61,-572,509
1049,-10493,4128,470,-34,-572,512
2029,-3276,2922,291,-141,-572,513
2029,-3276,2922,291,-141,-572,513
3167,-2344,774,118,-256,-572,514
8560,-11170,1196,121,-338,-572,514
9051,-19721,2677,300,-363,-572,513
10649,-24203,5020,482,-390,-491,514
13071,-24605,8413,572,-319,-345,514
13728,-25791,10139,551,-124,-266,514
10904,-28772,8806,371,63,-243,513
6972,32302,6403,150,168,-239,512
4579,27408,5432,-41,163,-225,511
4452,23947,4775,-114,107,-211,510
4510,21417,3353,-111,14,-195,508
6070,20514,2765,-54,-95,-170,507
8629,20456,2431,-13,-159,-123,506
11473,20583,2118,-10,-173,-57,506
12944,20887,1598,-39,-120,15,505
11551,22280,843,-83,-52,95,505
7570,23437,-166,-137,-14,192,505
4403,23594,-333,-186,-5,298,505
-107,23554,-264,-198,21,368,505
-3755,22446,-755,-220,26,364,504
-6148,21917,-1686,-207,0,308,503
-8374,21623,-2804,-187,-53,259,502
-6619,20152,-3167,-143,-105,212,501
-5775,19818,-2294,-65,-111,190,501
-4432,20485,-1294,-9,-94,175,501
-1980,21838,205,13,-35,163,501
-2294,22476,480,-13,38,169,500
-4608,21505,706,-40,60,185,500
-5383,20338,862,-47,51,170,500
-3844,20505,951,-34,37,121,500
-3971,19995,1206,-18,19,98,499
-3922,19504,1010,-11,-32,100,499
-2608,19112,1510,0,-74,86,499
-696,19504,1941,8,-62,67,499
-382,20014,2029,4,-15,52,498
-88,20269,1833,-8,35,33,498
-392,19818,1569,-16,72,8,498
-539,19220,1166,-17,82,-7,498
-647,18936,1088,-11,73,-19,498
-29,19053,1078,0,59,-38,498
853,19289,1235,8,50,-51,498
1294,19563,1314,8,47,-51,497
1765,19671,1343,5,49,-52,497
2098,19769,1215,6,55,-55,497
2314,19769,1255,9,60,-53,497
2147,19789,1372,14,61,-50,497
2167,19946,1539,15,54,-49,497
2284,19848,1618,16,46,-47,497
2216,19828,1745,17,37,-43,497
2333,19897,1814,17,27,-41,497
2735,19897,1941,17,23,-40,496
2892,19936,2137,16,24,-35,496
2941,20024,2196,13,22,-29,496
2971,20073,2314,9,21,-23,496
2863,20063,2422,6,19,-16,496
2765,20073,2441,1,15,-10,496
2706,19887,2373,-2,8,-5,496
2598,19946,2314,-6,1,0,496
2647,19975,2275,-11,-5,5,496
2686,19857,2177,-16,-7,9,496
2618,19789,2029,-19,-5,12,495
2569,19828,1951,-20,-3,14,495
2579,19906,1833,-22,-2,19,495
2726,19897,1676,-23,-1,24,495
2284,19828,1618,-21,0,31,495
1774,19916,1598,-24,-3,34,495
1637,19759,1490,-28,-8,30,495
1706,19495,1372,-29,-9,27,495
1833,19445,1176,-28,-8,25,495
