ax,ay,az,gx,gy,gz,flex
12895,-17406,-1863,137,47,-101,359
14356,-16131,186,111,102,-43,360
14121,-17769,676,94,181,1,362
13522,-18671,1157,142,212,-13,363
14179,-18024,1412,189,245,-55,364
15111,-17151,2500,240,316,-65,365
15072,-16759,2657,235,394,-33,367
13248,-16013,3255,191,396,10,366
11375,-17425,4422,126,265,-16,365
12571,-20701,4108,112,171,-27,363
14140,-22005,2353,120,147,2,359
12777,-22760,127,134,189,42,355
9580,-25143,-1794,160,154,65,351
7962,-27653,-1833,208,102,105,349
7188,-26879,-637,254,124,165,348
3598,-28340,-58,253,194,203,347
-637,31832,-745,307,211,175,345
-49,26949,-1039,403,166,87,345
4491,27978,1255,446,209,36,346
3991,27978,1647,477,275,-65,346
1402,-25839,1863,383,316,-187,348
-3706,-11385,-2177,311,308,-235,347
-13424,10433,-2127,447,264,-391,351
-23986,-22192,5834,547,238,-542,357
-24898,5040,14974,517,1,-572,363
5628,21220,-28655,517,226,-572,364
24888,-12553,-32460,362,17,-547,356
-23340,20338,20426,4,-5,181,352
-4236,23358,19906,-246,-212,520,357
-5609,27026,12052,-226,74,441,359
-11846,23172,7197,-86,204,349,360
-6923,24015,12610,-50,87,302,364
-8423,22054,15964,-109,20,284,366
-5844,18583,16974,-125,-84,234,367
-1127,17994,17778,-99,-131,189,369
-303,15739,17788,-19,-228,171,370
4510,10159,18298,4,-369,193,370
11865,1716,19857,28,-411,172,370
21642,4412,26506,2,-205,213,371
7031,-78,28526,18,-240,183,368
7776,-8423,27271,-27,-572,17,367
26594,-8521,28467,-122,-572,-6,366
21142,-15533,22485,-251,-572,-71,362
18455,-20004,14895,-390,-572,-192,363
24692,-23201,9570,-477,-460,-222,363
15699,-24829,7452,-439,-231,-185,364
12503,-23025,7050,-387,-172,-199,368
12924,-21985,6531,-309,-90,-203,372
15346,-19073,6619,-231,25,-141,377
16425,-15788,6727,-194,189,-76,380
17435,-12699,7629,-165,218,-49,382
14003,-10718,7531,-148,186,-18,383
10669,-7099,6844,-133,15,-62,386
12650,-4952,6364,-109,-40,-95,388
12718,-1951,6472,-106,-37,-109,391
13395,-647,6452,-87,31,-157,394
7982,-58,4354,-37,47,-213,397
7344,3687,5775,30,-7,-271,402
8688,8423,8560,78,36,-339,412
6334,11296,8727,56,71,-379,422
7070,12571,7727,52,26,-453,430
9541,15641,8335,142,23,-548,435
10326,21907,9620,138,53,-545,440
5393,23986,7050,49,-10,-538,443
4236,27271,5844,101,-220,-572,450
8001,-29684,7982,197,-363,-572,461
