ax,ay,az,gx,gy,gz,flex
-31106,-22791,14768,-245,60,572,320
32674,-16966,17072,-276,22,572,285
29634,-7875,17945,-313,27,572,272
22574,-5973,18681,-334,64,572,252
15807,-7807,16994,-345,99,572,258
8364,-10493,11336,-330,185,572,248
2226,-16112,7344,-317,174,572,249
-1431,-21800,2314,-336,122,572,266
-2745,-30322,-3157,-302,70,572,260
-2157,26133,-6521,-237,70,572,262
-2157,26133,-6521,-237,70,572,262
-3343,17631,-8266,-150,166,509,260
-4030,8668,-7550,-88,286,358,271
-5099,-2745,-7433,-60,416,174,272
-9463,-15425,-8619,-76,397,20,275
-10149,-27722,-9257,-109,284,-110,272
-19622,30087,-9629,-118,182,-148,272
-28791,26105,-7864,-100,-5,-220,276
-13591,21624,-2755,-61,-78,-236,277
5383,17721,254,-20,35,-137,273
14013,17240,3598,31,88,27,276
14081,19466,5785,60,25,216,278
9973,19643,3059,80,-61,312,286
11041,16946,-931,180,0,330,280
5932,16260,-6246,332,111,297,288
5501,21369,-5256,382,143,260,281
-1382,26144,-5050,298,146,160,289
-4432,-26506,-4814,237,94,-65,292
-4667,-4030,-353,174,166,-237,292
-13032,22034,4491,40,122,-380,293
-9404,-15279,12052,75,25,-558,293
9,13493,23417,313,212,-572,286
29772,14179,-9189,572,572,-567,288
-3657,-7218,-8415,476,572,-352,296
12444,15886,30282,-306,-162,-98,297
4883,-460,10669,-207,-562,334,298
-6305,5717,20348,159,-68,341,296
-13356,6187,23858,99,212,180,299
-9149,4108,20848,4,85,145,300
-3236,5785,18200,7,-48,133,300
-647,8227,17396,30,-94,137,300
-882,10237,15690,46,-140,133,301
29,12444,13954,61,-201,123,303
68,13199,12463,77,-221,128,308
1157,12787,10169,111,-247,128,319
1863,13209,8433,126,-227,132,333
-254,11600,7747,145,-246,125,342
-9,8766,7139,216,-283,59,378
3844,8188,6374,263,-330,-29,372
4118,4942,6825,297,-297,-73,407
3324,4912,11071,440,-301,-129,420
2539,10943,12748,480,-316,-244,451
4726,12552,10188,399,-399,-376,465
8296,15356,9472,361,-434,-431,475
13875,24859,10541,355,-460,-527,490
11169,28918,10237,282,-494,-572,509
13140,-30342,7374,178,-572,-572,521
18602,-23114,5226,103,-572,-572,511
15091,-23909,1961,78,-572,-572,503
10188,-24016,-862,53,-572,-572,517
14238,-19711,-186,9,-572,-572,533
17582,-17809,2333,-46,-572,-572,535
20210,-18790,4383,-85,-346,-572,535
21083,-22938,3177,-96,64,-572,535
19671,-29400,1068,-68,288,-572,534
17043,29840,98,4,382,-472,522
12356,25574,882,89,332,-268,529
8149,23800,2569,133,175,-42,524
4942,23800,3863,137,-10,119,519
3618,23545,4324,103,-188,212,522
3265,23123,4334,43,-303,247,523
3814,21976,3618,-20,-375,242,512
4334,20701,2883,-68,-386,217,512
4834,19632,2265,-88,-361,189,505
4863,19171,1951,-85,-311,160,513
4834,19289,1627,-66,-265,134,511
4922,19710,1451,-36,-223,116,512
5344,20348,1402,-10,-184,112,513
6119,20936,2039,20,-129,120,512
6511,21475,2637,49,-61,140,511
