ax,ay,az,gx,gy,gz,flex
9551,13434,21328,-465,529,420,312
9884,10326,20789,-460,569,419,302
11120,7256,20828,-422,572,405,295
7413,2863,23113,-392,572,363,293
902,4020,-30185,-349,572,353,296
-10110,12346,-17083,-426,554,304,301
-19740,16082,-12053,-572,327,200,300
-25888,14582,-13906,-572,193,115,296
-32135,16798,-17015,-572,224,36,296
21888,18651,-19094,-572,259,-77,296
21888,18651,-19094,-572,259,-77,296
12141,26241,-22359,-572,157,-289,297
18378,-32509,-28978,-572,54,-497,298
29430,-29645,24241,-572,62,-564,298
-28320,-30695,13709,-572,132,-550,299
-22584,32213,8325,-572,253,-515,300
-22770,29644,3216,-456,358,-496,300
-17955,29144,2343,-310,358,-522,300
-15141,29781,1127,-228,451,-489,302
-14248,28811,-1441,-166,441,-484,302
-9688,26849,-4922,-75,436,-484,301
-1578,23907,-7521,69,496,-488,301
4304,23231,-5913,198,569,-400,301
5717,23545,-264,255,572,-278,301
11846,26692,2549,286,572,-187,301
17798,23437,-323,318,572,-59,299
17739,21770,5991,542,572,91,300
20230,26045,17543,572,503,178,303
17318,19877,26437,572,397,255,302
18210,22132,-27988,572,220,203,302
25692,27212,-19898,572,97,239,302
28016,18288,-16005,572,142,452,301
15641,17759,-4306,572,71,572,301
12140,18641,4461,572,-84,563,301
15660,16670,12630,447,-72,572,300
14121,19622,15287,293,16,572,299
470,24084,21877,62,118,572,298
-18524,24094,19367,-351,162,572,296
-23515,23427,12601,-572,207,572,294
26497,28722,7658,-572,277,572,294
8405,27536,-4090,-572,284,572,292
13631,19534,-13533,-572,166,327,293
17829,27948,-16632,-572,223,120,295
16711,-32636,-27321,-572,247,-111,296
23399,32449,26761,-572,188,-297,297
-31605,31468,18847,-572,184,-378,298
-26153,28958,11159,-572,283,-388,299
-22329,25045,6374,-564,331,-371,300
-19122,23545,4393,-465,413,-358,301
-16788,21897,3079,-368,476,-373,301
-15729,20250,1931,-261,512,-397,301
-13013,20004,529,-124,488,-442,302
-8051,20652,-696,-24,452,-481,302
-1667,19338,-980,18,448,-461,302
5687,18710,-353,101,505,-405,302
11002,17455,441,183,572,-303,303
13493,18102,2696,226,572,-186,303
20024,15042,1745,271,572,-36,303
15935,16464,8708,488,572,94,303
14709,19455,19524,572,453,94,305
17622,14533,25506,543,335,144,305
16474,12787,29801,572,212,163,305
18004,8100,-32156,572,129,194,305
12336,6982,-28988,572,117,238,305
11649,4795,-24673,572,-14,225,305
10551,7286,-18623,572,9,260,306
8394,9325,-15024,559,-93,300,306
12189,4618,-11219,477,-72,474,306
-1039,2775,-11023,372,25,572,306
-11581,568,-11582,286,-1,572,305
-21377,-284,-12680,208,-22,572,305
-25712,-1137,-18329,117,-89,538,304
-22054,2392,-24713,59,-73,454,304
-21809,4667,-31940,11,-25,418,305
-19377,6805,25888,-10,-13,362,305
-14199,9776,20426,-34,-5,316,305
-11620,8286,15180,-21,11,296,306
-9629,9482,12552,31,29,305,308
-10375,10129,11718,91,0,278,310
-7599,9620,12728,130,-65,205,313
