ax,ay,az,gx,gy,gz,flex
9129,4667,23839,-528,113,130,515
3922,-5197,19759,-570,65,156,530
4354,-13473,17906,-572,18,213,524
853,-18602,11306,-572,-9,298,525
745,-17945,3500,-572,-30,352,527
-519,-20858,-4726,-572,30,312,527
-3746,-25800,-9590,-106,-46,96,529
-1147,-23996,-6648,431,-99,-154,530
-1765,-25692,-9404,572,-131,-298,512
1716,-20897,-3795,572,-184,-375,527
1716,-20897,-3795,572,-184,-375,527
10316,-11365,6138,572,-137,-411,520
17504,-58,22221,572,-1,-359,498
20877,26506,-15044,143,-47,-6,512
10473,4912,27261,-479,115,197,532
4177,-3912,20877,-572,39,283,530
4108,-9629,20465,-572,44,340,519
-794,-14111,13395,-572,17,372,527
88,-16082,6246,-572,-40,352,529
-264,-18671,431,-572,-45,257,531
-1265,-21122,-2716,-322,-96,135,532
823,-21446,-3961,-164,-145,54,532
3334,-20730,-2696,-100,-110,34,533
4089,-19769,-1176,-74,-26,26,533
3667,-19671,215,-41,27,2,533
2902,-19887,1676,0,47,-15,533
2628,-19534,3255,16,37,-16,533
2569,-19240,4099,11,22,-15,533
2657,-19171,4461,-3,21,-17,533
2265,-19043,4746,-14,29,-22,532
1412,-18975,4677,-22,19,-24,518
2078,-18671,4628,-38,9,-24,523
2510,-18426,4481,-52,18,-26,520
1941,-18671,3893,-66,26,-26,528
1598,-18808,3442,-66,16,-29,508
2245,-18563,3383,-63,9,-35,528
2990,-18367,3285,-65,20,-44,530
3147,-18465,2932,-74,33,-50,531
2814,-18504,2775,-80,34,-50,533
3098,-18298,2637,-85,25,-53,529
4216,-17808,2588,-92,31,-63,520
4275,-17798,1941,-112,53,-70,514
3540,-17975,1372,-128,60,-73,528
4118,-17808,843,-138,53,-83,516
5226,-17582,343,-137,57,-95,486
5305,-17367,88,-138,71,-106,502
5442,-17288,-421,-139,71,-120,503
6403,-16896,-647,-137,81,-138,494
5422,-16553,-921,-132,83,-153,502
5275,-15592,-833,-135,55,-175,503
5932,-14748,-1716,-157,32,-195,499
5520,-14042,-2324,-176,24,-213,495
6795,-12503,-2608,-175,4,-259,487
8384,-10786,-3706,-175,20,-327,470
8855,-10826,-5197,-205,48,-376,451
8345,-10061,-6089,-203,66,-438,431
9355,-7109,-4932,-179,58,-532,456
12767,-5413,-6001,-218,58,-572,459
15003,-5011,-7943,-291,116,-572,463
15719,-2726,-6825,-322,179,-572,475
17465,1323,-5736,-327,226,-572,483
19897,3098,-6972,-333,250,-572,478
19132,4069,-6128,-321,281,-572,473
16513,5413,-4736,-297,293,-572,483
17906,12002,-1951,-247,279,-572,489
18386,16013,764,-208,298,-572,482
14032,15288,2520,-176,288,-572,482
10639,16680,2255,-157,197,-554,478
11022,21162,1196,-171,76,-454,473
11767,22348,2314,-189,33,-371,474
9100,22113,3814,-142,17,-286,488
6344,23142,4265,-62,-70,-253,501
5256,24751,3922,-3,-186,-250,467
5579,26075,3412,29,-279,-256,491
6815,28242,3245,54,-331,-277,494
10041,30419,3226,48,-298,-307,501
11532,30007,2186,29,-233,-304,504
11708,28203,588,20,-152,-245,505
11895,25261,323,24,-93,-176,507
11277,22309,5403,87,-66,-113,500
