ax,ay,az,gx,gy,gz,flex
21377,30183,9600,7,60,110,352
24712,32282,9649,13,-22,225,352
25476,-28096,10698,28,-57,355,354
23927,-22408,12542,-8,-91,489,354
22083,-22290,10296,0,-156,572,354
22044,-20388,11630,69,-208,572,354
15690,-16063,13522,70,-237,572,352
13944,-17093,14493,-2,-258,572,355
11581,-21535,12807,-25,-194,572,353
9002,-24369,12718,-39,-174,572,351
9002,-24369,12718,-39,-174,572,351
7237,-30322,12846,-74,-102,572,349
2157,30311,10708,-90,-75,572,347
1235,23250,9924,-80,-81,572,343
-1412,18690,7776,-66,-68,572,340
-4079,12091,5305,-27,-48,529,337
-4324,8835,5275,15,-45,432,335
-3030,4569,5471,-11,-18,346,334
-1627,1019,4363,-29,3,267,334
-343,-2029,2608,-31,-17,203,333
4059,-4344,2186,9,-43,135,333
6393,-3844,3569,2,-24,99,333
7835,-5364,2206,-29,-9,69,333
11071,-7433,1255,-6,1,25,332
12620,-6501,1971,22,28,-1,331
14150,-6168,3824,0,22,-7,330
15886,-6374,2618,-27,6,-30,333
17984,-6658,1127,-4,-12,-37,331
19122,-6217,1961,16,7,-39,331
19122,-5334,3089,-4,29,-37,336
18887,-5903,2098,-19,-7,-33,336
20701,-6364,1774,-2,-31,-26,336
21260,-5874,2637,3,8,-23,334
19759,-4912,3226,-13,18,-21,335
20642,-6089,2804,-27,1,-12,336
20112,-6168,2304,-10,10,-11,337
20357,-5501,2716,1,3,-14,335
20593,-4893,3589,-10,8,-12,335
19642,-5540,3010,-24,3,-2,334
19691,-5599,2382,-19,-17,-2,334
19799,-5315,2255,-8,-18,-7,334
20161,-5354,2824,-11,-6,-9,334
19838,-5040,3647,-32,18,0,338
18435,-5864,2530,-35,-2,-2,336
19946,-5942,1961,-4,-6,-17,336
19838,-4697,3187,-1,20,-21,336
19171,-4854,3442,-28,16,-12,337
19259,-5560,2216,-28,-2,-13,337
19848,-5138,1784,-9,-2,-18,337
20436,-4863,2490,-4,5,-14,337
20230,-4883,3196,-20,15,-8,337
19504,-5020,2726,-26,-2,-8,337
19985,-5373,2177,-16,-6,-14,337
20524,-4863,2481,-9,7,-19,337
20338,-4569,2785,-13,6,-13,337
20524,-5040,3020,-21,0,-6,338
20014,-5040,2785,-17,0,-7,337
20269,-4697,2559,-9,-2,-10,337
20534,-4491,3108,-20,4,-7,338
20161,-4903,2775,-22,0,-4,338
20563,-4765,2481,-17,-8,-6,336
20858,-4589,2441,-12,2,-5,335
20632,-4481,2932,-15,4,4,339
20034,-4648,2794,-15,1,8,338
19799,-4452,2716,-12,-9,6,339
19828,-4716,2500,-13,-7,5,339
20112,-4716,2883,-14,3,9,339
19387,-4618,2814,-16,8,7,339
19475,-4756,2333,-12,-6,3,339
19936,-4648,2549,-8,-2,1,339
19818,-4589,3079,-18,6,5,339
19269,-4618,2294,-16,-5,1,339
20073,-4765,2177,-6,-5,-1,337
19916,-4422,2902,-13,13,2,337
19240,-4814,2657,-22,6,4,339
19436,-4962,2382,-19,-6,0,340
19710,-5138,2059,-5,-1,-6,341
19622,-4432,3030,-5,10,-11,341
19602,-4697,3049,-19,5,-6,341
19730,-4863,2451,-17,-6,-9,341
