ax,ay,az,gx,gy,gz,flex
15876,22927,9012,42,-57,54,517
18220,25202,9914,22,-63,68,520
26947,28105,10228,54,-139,155,523
-28508,-31538,13307,88,-82,328,526
-28459,-22810,14395,-28,-30,545,524
-27154,-14416,13640,-154,5,572,525
-27900,-6757,14611,-223,60,572,524
-32371,686,15690,-323,51,572,511
31301,3588,15052,-463,22,572,485
26957,3520,14003,-521,95,572,445
26957,3520,14003,-521,95,572,445
21838,-658,11542,-560,222,572,365
17916,-5110,8943,-572,338,572,297
13934,-10807,4040,-572,369,572,280
14915,-18280,4354,-572,412,572,239
13022,-23605,3461,-572,493,572,228
8100,-25399,2402,-572,523,572,242
5795,-31244,1029,-572,385,572,239
6648,27006,-5099,-572,251,572,243
8570,20083,-7256,-525,253,572,250
5854,19230,-8747,-410,389,572,256
107,14170,-13875,-359,446,572,257
-2765,8953,-17455,-300,449,468,258
-1353,4658,-20622,-241,414,359,258
-3461,-1137,-26349,-219,383,305,260
-5275,-4618,-30723,-179,341,247,260
-9874,-4687,29724,-184,308,191,259
-14130,-6589,25154,-222,181,142,263
-18347,-9796,25350,-256,121,147,269
-27075,-12552,25154,-269,128,164,269
31450,-10139,25713,-293,121,133,272
31518,-9414,24811,-364,23,-11,276
-22691,-11267,23438,-447,-117,-203,281
-12091,-9374,18329,-484,-211,-344,282
-8835,-3677,13131,-480,-241,-343,280
-13179,5746,8209,-426,-290,-330,286
-15042,12434,1776,-323,-383,-414,288
-13807,15690,-156,-71,-399,-572,296
-13032,17308,8483,327,-342,-572,321
-8335,19916,25733,572,-157,-572,351
-19,22319,-18406,572,-144,-572,438
-568,-26772,-6060,572,231,-572,517
-10071,12051,25918,572,407,-572,560
-941,21014,22829,572,-49,-572,575
28516,30066,-638,572,572,-572,573
-21819,-9425,-1952,572,572,-572,595
19308,13081,-29675,-275,-417,-431,593
24525,-5726,18857,-385,-470,172,593
13915,-990,25496,-11,-18,353,590
-951,1166,28418,98,306,95,588
-2853,-1431,26369,-3,85,-118,586
8453,-5383,25437,-41,-51,-96,584
12601,-5677,24270,23,-34,-30,583
10031,-3638,24672,54,-53,0,582
8590,-3706,24976,6,-91,24,581
10110,-4069,24192,-52,-46,30,579
9149,-5550,21387,-64,31,27,576
6825,-5893,20201,-44,56,29,575
6070,-5707,20554,-8,28,21,574
5834,-5736,20838,3,-11,7,573
6099,-5726,20259,-5,-25,7,572
6354,-5609,19396,-16,-10,13,571
6285,-5658,19612,-10,16,14,569
5471,-5520,19063,-9,26,13,562
5236,-5364,18632,-2,18,13,566
5609,-5275,18592,7,31,10,564
5324,-5677,19092,10,56,8,563
5413,-5815,19642,9,53,0,563
5687,-6060,19975,21,32,-3,562
6178,-5550,20426,25,31,-6,562
5628,-5373,20171,21,24,-9,561
5766,-4991,19475,13,21,-16,554
5815,-4471,17622,7,6,-14,560
6697,-3559,16582,11,-4,-1,557
7040,-3245,13925,0,15,21,556
6785,-2451,11904,-10,24,60,554
5775,-1078,9512,-19,15,101,553
5354,323,7148,-17,4,133,551
4942,1578,4697,6,12,165,545
3432,1794,4255,78,14,193,543
