ax,ay,az,gx,gy,gz,flex
4089,20907,6011,-93,64,50,542
6266,20926,9551,-163,91,100,541
9404,21377,10482,-259,107,163,540
14513,21064,12973,-308,82,262,540
17818,21044,16915,-381,106,409,539
23417,23250,15033,-398,179,537,539
22015,22799,13846,-393,312,572,538
20809,23025,12032,-405,348,572,537
20308,22525,10159,-408,348,572,535
21779,23378,7227,-401,363,572,529
18759,22515,4893,-333,331,572,488
23113,21201,6481,-253,362,572,452
22191,19063,6227,-188,338,572,385
20828,15150,9119,-60,247,572,358
22662,12709,15562,-14,223,572,349
17533,8315,22329,-65,183,572,346
14817,4422,29830,-114,74,572,351
12356,2912,-29890,-232,71,572,352
8570,1137,-27478,-289,46,572,352
6128,3402,-25674,-315,33,534,356
2981,5766,-25115,-378,68,477,362
-274,7501,-26654,-448,80,423,366
-3520,8913,-31008,-497,55,370,368
-7246,9669,30487,-549,83,313,370
-9845,7894,25192,-572,83,238,371
-10806,6393,19318,-572,87,157,372
-11090,5471,14444,-533,99,64,374
-10649,5579,10218,-492,91,-4,376
-9149,5383,5717,-442,158,-46,375
-7609,5736,2775,-347,248,-109,377
-5491,5442,1049,-241,236,-221,376
-1323,5177,696,-153,197,-305,377
3540,4834,-833,-73,197,-344,378
4814,3677,-2618,4,216,-388,378
7796,2657,-2559,87,99,-491,378
16376,-392,-3471,145,55,-532,378
22005,-1608,196,223,171,-496,377
26114,-2804,2579,223,114,-488,374
-30557,-7599,1117,260,49,-470,372
-23369,-8207,2696,360,18,-380,373
-20261,-12542,4991,409,34,-161,370
-22290,-16092,8462,475,21,34,368
-22143,-18583,15964,545,-78,154,368
-26880,-23064,25653,529,-68,382,367
30360,-23780,32184,419,-49,538,367
24172,-24094,-26929,324,-127,572,367
16464,-19955,-20643,187,-30,572,368
7011,-14356,-19839,-12,12,572,369
2392,-10659,-22457,-149,-44,572,371
-196,-8178,-25517,-259,23,572,372
-6658,-5903,-32254,-356,81,527,373
-8198,-4432,27457,-383,70,383,375
-9168,-2127,23525,-407,89,251,377
-8766,-1627,18916,-429,108,147,380
-7256,-882,15503,-425,135,82,382
-6619,-294,12934,-413,184,29,385
-6236,19,10630,-389,216,-34,386
-5962,745,7737,-360,201,-113,386
-4138,294,6423,-324,183,-175,387
-2520,-607,4805,-273,207,-214,387
-1431,-725,3285,-225,257,-244,386
-294,-970,2706,-176,272,-289,386
1971,-1392,1588,-115,286,-332,387
3432,-1657,578,-43,319,-362,387
4912,-882,362,23,350,-401,388
7786,-607,657,106,351,-456,389
10826,-931,1039,214,318,-515,391
13473,235,1618,315,303,-565,393
15121,2510,4334,446,246,-572,396
17033,2961,4971,572,97,-572,399
18426,13189,3942,572,-76,-572,408
18690,19642,8227,572,-124,-572,416
29997,20201,10934,572,-134,-572,428
26506,24810,7325,572,373,-572,440
19936,30301,10934,572,418,-572,451
14533,27791,16602,559,296,-572,464
13209,30076,21083,572,-42,-572,486
17533,-24722,14199,572,-125,-572,504
19151,-23399,11846,380,-122,-572,514
19092,-26654,11895,215,-196,-572,520
18308,-31352,8747,126,-387,-533,523
14925,32321,7237,90,-572,-425,528
28261,25702,3922,112,-572,-301,532
29311,23182,-990,-38,-572,14,532
17396,21701,1441,-73,-320,139,532
13885,20397,1412,-30,-178,115,533
9708,18269,2824,-72,92,46,533
6472,17916,1029,-61,176,13,534
5991,19475,1333,-53,254,13,534
4422,20916,1147,-77,277,16,534
3196,21162,1980,-111,331,23,534
715,21721,1255,-129,328,24,535
1892,21201,745,-151,308,29,535
3373,19416,2500,-149,340,57,535
333,18465,5442,-96,329,68,535
-4677,18112,10973,-33,213,35,535
-5707,19710,10708,-26,32,4,535
-1117,20308,8600,-40,4,-8,535
578,19789,5560,-34,-15,-1,535
372,19495,4501,-17,-28,-2,535
