ax,ay,az,gx,gy,gz,flex
31135,-29341,17357,291,-225,274,560
-32009,-25223,10953,277,-255,438,559
-31979,-20780,3304,233,-213,572,559
-31185,-16220,-5579,195,-149,572,559
30301,-16573,-13562,153,36,572,560
21887,-21398,-19024,160,84,572,560
15239,-27860,-21309,224,28,572,560
12561,32292,-20946,338,47,572,560
7511,27683,-19004,411,144,572,560
6580,23643,-16533,447,184,572,560
6580,23643,-16533,447,184,572,560
6050,21368,-12620,442,353,572,560
-1823,17474,-11600,462,398,572,560
-8237,13454,-10051,541,231,572,560
-6776,10737,-7168,572,177,572,560
-8443,7541,-9708,572,202,448,561
-10178,4255,-8600,572,236,350,562
-15258,421,-10541,572,142,233,563
-18583,1157,-6452,572,-2,26,564
-14317,6079,1951,572,-190,-237,565
-333,29115,28712,572,-109,-423,450
30752,32743,-28449,-220,-226,-33,571
-10541,24202,26447,-572,572,-10,505
-284,11493,28526,-440,-92,83,559
8070,2098,29693,-376,-253,249,561
11816,0,25339,-572,-202,423,561
10463,-1392,17769,-572,-124,462,561
7923,-5452,8717,-572,-10,352,560
2716,-12532,-4775,-572,50,240,561
-2196,-20250,-20318,-103,49,107,563
-2137,-21093,-17759,572,-74,-153,565
-6217,-14346,-28418,572,-99,-528,567
3128,-4167,-8776,572,-194,-572,568
22897,14052,-27704,572,-112,-572,557
-7552,-12376,-17652,-572,-98,370,571
-25947,18553,7776,-482,503,141,536
5501,5697,20465,137,-184,-7,556
10335,4618,31674,194,-239,11,554
13630,274,26310,-139,13,87,552
9237,-3167,14601,-176,-51,42,566
10139,-2579,12581,-14,-47,-16,558
13532,58,16984,71,-30,-39,567
14601,2657,19612,13,3,-12,562
12218,4089,18122,-36,40,16,566
9570,3922,17739,-15,29,12,566
9188,4069,19504,-4,27,-5,566
8815,3736,20475,-21,27,0,565
8394,3138,20250,-21,2,11,565
8815,3177,19975,-12,-18,11,565
10453,3294,19534,-14,-28,5,565
11806,3461,19298,-15,-15,0,565
12032,3638,19269,-15,-2,5,565
11424,2863,18818,-15,9,19,565
10708,2451,19122,-11,17,13,565
10100,2422,19514,-8,16,8,565
9080,3255,20583,-2,6,18,565
9365,4010,21083,-12,-8,23,565
8884,5746,22240,-45,-15,40,564
7697,7413,23672,-92,-48,63,563
6668,7962,24800,-170,-80,70,562
5668,7227,24368,-258,-88,64,561
2902,5422,23682,-338,-103,52,561
294,2804,22230,-409,-146,21,560
-872,794,20044,-486,-193,-11,560
-2020,-833,16651,-564,-235,-30,559
-2284,-2108,12718,-572,-292,-55,559
-2745,-2000,8923,-572,-347,-98,558
-2902,-549,4118,-572,-402,-140,558
-1451,1245,264,-572,-436,-186,557
2020,4000,-1608,-572,-386,-278,556
3069,5874,-3657,-572,-251,-408,556
4187,8070,-8041,-572,-116,-510,556
6374,9492,-8296,-572,-67,-572,555
7443,12454,-6099,-529,33,-572,554
6874,17837,-8413,-447,60,-572,553
13895,23584,-12591,-325,29,-572,552
22260,25447,-4510,-129,226,-572,549
11198,28781,-4775,45,269,-572,548
10786,-26703,-8570,131,-68,-572,551
16415,-24919,-7109,93,-245,-572,550
